pathway	pval	padj	log2err	ES	NES	size	leadingEdge	dataset_id	direction
HALLMARK_APICAL_JUNCTION	6.68630375118038e-05	0.00016715759377951	0.538434096309916	-0.291887470273387	-1.73869182213437	200	TRAF1|AMIGO2|MAP3K20|CD86|FBN1|VCAN|CDH11|TNFRSF11B|FYB1|PTPRC|ICAM1|AKT3|SIRPA|NEXN|GNAI1|MSN|PECAM1|MMP2|RAC2|CLDN19|SGCE|CD274|JAM3|MMP9|SKAP2|GAMT|TGFBI|ACTN1|MAPK14|MYL9|GNAI2|IRS1|VWF|ARHGEF6|VCAM1|LAMC2|ICAM2|TIAL1|ADAMTS5|MYH10|CDH8|PTEN|NFASC|PBX2|SLIT2|THY1|DSC1|CADM2|ADAM23|NEGR1|CDH3|ACTC1|SYK|CADM3|SORBS3|KRT31|ZYX|SPEG|KCNH2	GSE16879	Enriched in nonresponders
HALLMARK_ANGIOGENESIS	0.000183728859892073	0.000417565590663803	0.518848077743792	-0.517331150599881	-2.17718085044996	36	CXCL6|STC1|VCAN|THBD|MSX1|FSTL1|LUM|NRP1|COL5A2|COL3A1|S100A4|TIMP1|ITGAV|KCNJ8|LPL|OLR1|SPP1	GSE16879	Enriched in nonresponders
HALLMARK_G2M_CHECKPOINT	0.000176002368046676	0.000417565590663803	0.518848077743792	-0.28101736330306	-1.67394164263084	200	DMD|MEIS1|MAP3K20|SAP30|HNRNPD|HMGA1|ATRX|BRCA2|SRSF10|BUB3|MAPK14|FBXO5|HIF1A|RBL1|SLC7A5|TGFB1|SYNCRIP|FOXN3|BUB1|CDC27|STMN1|PRMT5|CUL5|MEIS2|SRSF2|PML|KPNB1|UBE2S|NUP98|RASAL2|KIF20B|TLE3|MTF2|MYC|SMARCC1|TRA2B|DTYMK|CUL3|GSPT1|NUSAP1|XPO1|PDS5B|MAD2L1|SMC4|SMC1A|RPA2|CDK1|CCNA2|TMPO|POLA2|DBF4|DDX39A|MCM6|NOTCH2|NOLC1|CDKN1B|BARD1|H2AZ1|CUL4A|ABL1|HSPA8|ODC1|PRIM2|NDC80|DKC1|PLK4|KPNA2|EFNA5|SS18|MNAT1|SMC2|NUMA1|RAD21|CBX1|PBK|RBM14|ATF5|TOP1|TENT4A|CENPA|TROAP|CHEK1|MT2A|CCNF|CDK4|ARID4A|CDKN2C|PTTG1|TFDP1|ORC6|NEK2|HIRA|MCM5|SNRPD1|CDKN3|BCL3|CDC6|INCENP|LMNB1	GSE16879	Enriched in nonresponders
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.00158291061458233	0.00344111003170071	0.45505986738723	0.285011371701099	1.57834022724751	199	MGST3|RETSAT|CPT1A|BAX|ATP5F1E|NDUFB8|SLC25A4|PDP1|MPC1|CYCS|UQCRC1|AFG3L2|SDHA|IDH3G|VDAC3|SLC25A20|ECI1|OGDH|NDUFB1|ACADVL|POLR2F|UQCR11|CASP7|ACAA1|MRPL35|COX10|ATP5F1A|MDH2|OPA1|NDUFS1|UQCRC2|ATP6V1H|SDHC|BDH2|CYB5A|SURF1|UQCR10|ECHS1|NDUFC1|ACAA2|NDUFA6|NDUFC2|HADHA|LRPPRC|COX5B|NDUFA5|ATP5PO|SLC25A11|ATP5F1C|ATP5ME|ATP5PF|IDH2|COX15|MFN2|ATP5MF|COX5A|SLC25A3|PDHA1|ATP6V0C|VDAC1|ACO2|ATP5MC3|ETFDH|NDUFS3|TIMM17A|GOT2|IDH3B|IMMT|ETFB|ATP6V1D|NDUFB7|MRPS15|COX7B|ALDH6A1|MRPS30|TIMM50|POR|NDUFA8|GPI|COX17|NDUFV1|COX6B1|MRPL34|FDX1|NDUFA3|VDAC2|DLD|ACAT1|PHYH|NDUFA1|NDUFS8|ATP5F1D|CYC1|SUCLG1|NNT|ATP5F1B|UQCRFS1|NDUFA9|COX4I1|HSPA9|SDHB|TCIRG1|ATP6V0B|NDUFA2|HADHB|ATP5MC2|IDH1|DECR1|PMPCA|MTRR|NDUFB3|COX11|FH|NDUFA4|NQO2|COX8A|MRPS22	GSE16879	Enriched in responders
HALLMARK_BILE_ACID_METABOLISM	0.00195434191320949	0.00407154565251976	0.431707695803346	0.333006396526914	1.69031094520588	112	BBOX1|PEX26|ABCG8|ABCA2|HSD17B11|RETSAT|NR1I2|MLYCD|SLC27A2|DHCR24|NR3C2|AMACR|PXMP2|ACSL5|PEX16|TFCP2L1|PAOX|EPHX2|PEX19|RBP1|ABCD3|SERPINA6|PEX11A|HAO1|EFHC1|ABCA5|SLC22A18|SLCO1A2|LIPE|NPC1|SULT1B1|LONP2|CROT|BCAR3|NR1H4|NUDT12|RXRA|FADS2|AGXT|GNMT|ABCA4|RXRG|IDH2|PRDX5	GSE16879	Enriched in responders
HALLMARK_UV_RESPONSE_UP	0.0026290607805922	0.0052581215611844	0.431707695803346	-0.274079448761173	-1.5804868908691	158	CXCL2|SOD2|IL6|HSPA13|ICAM1|MSX1|PDLIM3|IL6ST|E2F5|BTG2|OLFM1|ASNS|BTG3|NFKBIA|RASGRP1|MMP14|EIF5|DDX21|PPIF|FGF18|GLS|STARD3|PPT1|CREG1|ATP6V1F|RXRB|IRF1|PPP1R2|JUNB|EIF2S3|PARP2|LYN|GPX3|COL2A1|ENO2|GAL|NUP58|DNAJA1|KCNH2|RRAD|ATP6V1C1|TUBA4A|CASP3|POLE3|CDK2|STIP1|PLCL1|ARRB2|TCHH|DLG4	GSE16879	Enriched in nonresponders
HALLMARK_ANDROGEN_RESPONSE	0.0102840285203243	0.0197769779237005	0.380730400722792	-0.289489832409827	-1.5271901545828	101	AKAP12|PTK2B|ABCC4|STEAP4|TNFAIP8|ELL2|ELOVL5|SLC38A2|ADAMTS1|DNAJB9|ARID5B|MAK|SPCS3|ACTN1|CAMKK2|GUCY1A1|ELK4|NGLY1|LMAN1|UBE2J1|SPDEF|TARP|RPS6KA3|ITGAV|MAF	GSE16879	Enriched in nonresponders
HALLMARK_PEROXISOME	0.0116608321781715	0.0215941336632806	0.380730400722792	0.304247363865915	1.5189407130369	104	ABCC5|CADM1|CRAT|HSD17B11|ACOX1|HMGCL|EHHADH|RETSAT|NR1I2|MLYCD|CLN6|SLC27A2|DHCR24|HSD11B2|PEX5|ACSL5|ACOT8|SLC25A4|CACNA1B|SEMA3C|EPHX2|ABCD3|SERPINA6|DHRS3|PEX11A|BCL10|ABCB1|ACAA1|TSPO|ECI2|LONP2	GSE16879	Enriched in responders
HALLMARK_MYOGENESIS	0.0339387626452069	0.0606049332950123	0.321775918075361	-0.221124526913487	-1.31717680878084	200	DMD|FHL1|PRNP|COL6A3|FST|IGFBP7|COL15A1|WWTR1|PDE4DIP|FGF2|COL4A2|COL3A1|PTP4A3|SCHIP1|HSPB8|SPARC|COL1A1|SVIL|MEF2C|PKIA|TGFB1|BIN1|DTNA|LAMA2|KIFC3|GADD45B|TPM2|SSPN|SPDEF|ACSL1|COL6A2|TCAP|EIF4A2|CRYAB|MRAS|TAGLN|CDH13|COX7A1|ACTC1|GPX3|CNN3|SORBS3|RB1|GAA|SPEG|KCNH2|STC2|PDLIM7|MAPRE3|IGF1|IGFBP3|NOTCH1|CD36|CHRNB1|ITGB1	GSE16879	Enriched in nonresponders
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.038677949856918	0.0663716814159292	0.321775918075361	-0.252608630388394	-1.33839186261202	105	CAB39L|SLA|PRKAA2|ITPR2|ACTR3|PLCB1|GRB2|PRKCB|PTPN11|CXCR4|LCK|CAMK4|PIKFYVE|RPS6KA3|PTEN|RAF1|HSP90B1|RAC1|THEM4|DAPP1|GRK2|PDK1|TIAM1|STAT2|MAP3K7|ATF1|RPTOR|CDK1|CDK2|CDKN1B|TBK1|ACTR2|IRAK4	GSE16879	Enriched in nonresponders
HALLMARK_HEME_METABOLISM	0.0398230088495575	0.0663716814159292	0.276500599254472	0.238432755883077	1.3196723242028	200	TAL1|SELENBP1|BLVRA|NFE2L1|ENDOD1|IGSF3|BACH1|MKRN1|SLC30A10|LPIN2|FBXO34|MGST3|SNCA|RAP1GAP|CA1|ABCG2|BSG|RIOK3|RANBP10|MOCOS|OSBP2|SIDT2|MXI1|ARHGEF12|RHAG|GYPE|FTCD|SLC66A2|SLC6A8|DCAF11|H1-0|ALDH1L1|CROCCP2|ATP6V0A1|ACSL6|DCUN1D1|HTATIP2|KLF3|DAAM1|TRIM10|CAST|ERMAP|MARCHF8|ADD1|ALAD|NARF|KHNYN|AQP3|DMTN|CLCN3|TYR|NUDT4|UBAC1|PDZK1IP1|FOXO3|HAGH|TMEM9B	GSE16879	Enriched in responders
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.051622418879056	0.0832619659339614	0.241339976815091	0.234668499631255	1.29883800226436	200	ENDOD1|RETREG1|SLC1A1|TJP3|NADSYN1|OVOL2|MAPT|RAB17|PDZK1|AKAP1|SLC22A5|SYT12|SLC26A2|SCNN1A|SLC27A2|MINDY1|LRIG1|NBL1|SEMA3B|ASB13|HR|ITPK1|CLDN7|SCARB1|ELF3|MLPH|PAPSS2|MYB|MAST4|CLIC3|NHERF1|ADCY1|ESRP2|SLC37A1|MYBL1|ALDH3B1|DHRS3|REEP1|FDFT1|CELSR2|RRP12|PEX11A|BCL11B|KLF4|CANT1|DHCR7|MUC1|CA12|RAPGEFL1|KAZN	GSE16879	Enriched in responders
HALLMARK_XENOBIOTIC_METABOLISM	0.0722713864306785	0.112924041297935	0.20207170902116	0.227626848728654	1.25986402916891	200	GART|PLG|ENTPD5|LPIN2|ACOX1|CYP2S1|RETSAT|RAP1GAP|CSAD|PTGR1|ABHD6|ANGPTL3|SPINT2|ASL|ACOX3|HNF4A|MAOA|SLC46A3|TMEM176B|CYP17A1|DDAH2|PAPSS2|BCAR1|GCKR|ARG1|GSR|ATP2A2|SERPINA6|NDRG2|IGFBP1|ADH7|JUP|CYP2J2|CYP2C18|GSS|AKR1C2|TMBIM6|PMM1|HES6|ARG2|ABCC2|ADH1C|DDC|COMT|PDLIM5|NPC1|TAT|CYB5A|CASP6|TYR|CROT|ABCC3|PYCR1|FABP1|ALDH2|ATOH8|CNDP2|NQO1|PINK1|GNMT|AKR1C3|FBP1|CDA|NFS1|HRG|SLC35D1|CA2|AP4B1|CCL25|ACO2|CBR1|SAR1B|ETFDH	GSE16879	Enriched in responders
HALLMARK_MYC_TARGETS_V2	0.0862068965517241	0.130616509926855	0.241339976815091	-0.279879574946223	-1.33427136405127	58	DUSP2|SLC19A1|NOP56|MPHOSPH10|SRM|CBX3|RCL1|NPM1|MYC|MRTO4|PPRC1|IMP4|BYSL|TFB2M|NOLC1|GNL3|HSPD1|PRMT3|PLK4|PES1|DDX18|EXOSC5|NOP16|WDR43|CDK4|NIP7	GSE16879	Enriched in nonresponders
HALLMARK_MITOTIC_SPINDLE	0.102803738317757	0.151181968114349	0.248911114434702	-0.198918546155863	-1.18208340138539	199	CEP72|FLNA|CCDC88A|PKD2|HOOK3|NIN|ROCK1|PREX1|CEP57|KNTC1|DOCK2|BRCA2|CNTRL|RFC1|FBXO5|SMC3|MARK4|MAPRE1|KIF1B|ARHGEF2|CDC42|BIN1|PALLD|BUB1|CDC27|KLC1|ARHGEF3|CENPJ|RAPGEF6|MYH10|RICTOR|LLGL1|LATS1|RASA2|ARHGAP29|RASAL2|CDC42EP2|KIF20B|WASF1|TUBGCP3|FARP1|SEPTIN9|TIAM1|NUSAP1|CLASP1	GSE16879	Enriched in nonresponders
HALLMARK_ADIPOGENESIS	0.123893805309735	0.176991150442478	0.151148761385484	0.215203348769643	1.19110271738975	200	APLP2|HADH|ESRRA|ADCY6|ATP1B3|CRAT|ACOX1|MGST3|RETSAT|SLC25A1|RIOK3|HIBCH|ARL4A|TKT|ITSN1|PHLDB1|PFKL|SCARB1|UQCRC1|ADIPOR2|MIGA2|EPHX2|BCL2L13|MGLL|IDH3G|COQ9|AGPAT3|LAMA4|RREB1|ARAF|TST|PPARG|DHCR7|SLC25A10|DGAT1|PDCD4|UQCR11|ACADS|SULT1A1|GPD2|MDH2|MTCH2|LIPE|SDHC|SAMM50|UQCR10|LEP|CMPK1|ECHS1|ACAA2|ALDH2|CMBL|RTN3|NDUFA5|ATP5PO|ADIG|GHITM|BAZ2A|UCK1|MYLK|AK2|GPAT4|ACO2|DNAJC15|ABCB8|NDUFS3|COQ5|MTARC2|ADIPOQ|PPM1B|CPT2|IMMT|COQ3|ETFB|NDUFB7|COX7B|CD151	GSE16879	Enriched in responders
HALLMARK_P53_PATHWAY	0.138888888888889	0.192901234567901	0.211400189384923	-0.19331502260616	-1.15152338874376	200	DRAM1|TM7SF3|NINJ1|IER5|SOCS1|LIF|F2R|PROCR|BTG2|RHBDF2|IER3|RGS16|DEF6|IL1A|PTPRE|S100A4|ZFP36L1|IFI30|FBXW7|TGFB1|STOM|CYFIP2|MDM2|TXNIP|TP53|IRAG2|PLK2|FGF13|SLC7A11|DDIT4|WRAP73|TGFA|SLC3A2|NOL8|TSPYL2|RACK1|LDHB|CD81|CDH13|RB1|PLK3|ADA|GM2A|PTPN14|RRAD|SAT1|FAS|RAD51C|PCNA|CCNK|NOTCH1|DNTTIP2	GSE16879	Enriched in nonresponders
HALLMARK_TGF_BETA_SIGNALING	0.186732186732187	0.252340792881333	0.159646701919906	-0.256850749534958	-1.19913932303235	54	RAB31|SERPINE1|WWTR1|HIPK2|TGFB1|TRIM33|KLF10|TGFBR1|ACVR1|JUNB|THBS1|PMEPA1|BMPR2|MAP3K7|XIAP|LTBP2|TGIF1|FNTA|NOG|ARID4B|ENG	GSE16879	Enriched in nonresponders
HALLMARK_HEDGEHOG_SIGNALING	0.209026128266033	0.275034379297412	0.147331213699377	-0.288077033808604	-1.21236813351611	36	NRCAM|NRP2|RTN1|NRP1|CRMP1|HEY2|PML|THY1|TLE3|DPYSL2|HEY1|CDK6	GSE16879	Enriched in nonresponders
HALLMARK_GLYCOLYSIS	0.216814159292035	0.276548672566372	0.110122263835536	0.203568980942759	1.12670907661724	200	MPI|POLR3K|IDUA|AGRN|B4GALT4|SLC37A4|PHKA2|SDC3|B3GNT3|CLN6|GLCE|ARTN|PPIA|MXI1|EFNA3|ELF3|FAM162A|CHST6|B4GALT2|CLDN3|ALDOB|QSOX1|GUSB|NSDHL|AK4|GAL3ST1|CAPN5|GMPPB|GOT1|EGFR|SLC25A10|MERTK|ALDH7A1|UGP2|IL13RA1|DPYSL4|GPC1|HDLBP|MDH2|KIF2A|SDHC|NOL3|CYB5A|CASP6|PGAM2|MIOX|B4GALT7|SLC35A3|SRD5A3|CTH|XYLT2|NASP|GPC3|SLC16A3|EGLN3|PKP2|PGK1|P4HA2|KDELR3|ANG|PYGB|DSC2|LCT|BPNT1|FKBP4|GNE|TKTL1|GFPT1|BIK|ABCB6|PDK3|GOT2|SDC1|TPI1|COG2|GALE	GSE16879	Enriched in responders
HALLMARK_KRAS_SIGNALING_DN	0.221238938053097	0.276548672566372	0.108820126769161	0.202731722042373	1.12207503464201	200	NR6A1|IDUA|SSTR4|FGFR3|DTNB|ASB7|KCND1|KLK8|P2RX6|HSD11B2|GPRC5C|KCNQ2|HNF1A|MYO15A|TFCP2L1|SKIL|FSHB|RGS11|EPHA5|BMPR1B|CNTFR|GRID2|ZC2HC1C|CELSR2|GP2|PTPRJ|THRB|CD40LG|AMBN|MYOT|TFAP2B|SLC30A3|GTF3C5|SLC25A23|SLC12A3|ZNF112|SERPINA10|SPHK2|EDAR|CLDN8|CPEB3|MAGIX|KMT2D|CAPN9|PRKN|PDE6B|LFNG|SLC38A3|SELENOP|KCNE2|MFSD6|ARPP21|PAX4|FGGY|COPZ2|SCN10A|PDK2|VPS50|GPR3|NPHS1|SHOX2	GSE16879	Enriched in responders
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.23785594639866	0.290068227315439	0.112378519110475	0.247903336122962	1.15340512890184	74	ACSS2|ABCA2|CD9|SEMA3B|GUSB|NSDHL|LGALS3|FDFT1|LSS|CBS|EBP|PPARG|DHCR7|PCYT2|HMGCS1|CLU|CHKA|ADH4|TRIB3|ETHE1|CPEB2|HMGCR|FADS2|SCD|MVK|SQLE|IDI1|PDK3|FASN|ATF3|SREBF2|CTNNB1	GSE16879	Enriched in responders
HALLMARK_ESTROGEN_RESPONSE_LATE	0.339233038348083	0.403848855176289	0.0835990603684159	0.191415644521399	1.05944305998881	200	LLGL2|HMGCS2|TJP3|OVOL2|FGFR3|MAPT|PDZK1|CKB|PRLR|CD9|SLC22A5|SLC26A2|SCNN1A|SLC27A2|EMP2|ASCL1|NBL1|LARGE1|SEMA3B|HOMER2|HR|ITPK1|SCARB1|PAPSS2|PERP|MYB|IGSF1|ST14|CLIC3|NHERF1|LSR|ALDH3B1|MAPK13|FDFT1|CELSR2|SORD|METTL3|PLXNB1|TST|KLF4|PKP3|DHCR7|CA12|RAPGEFL1|OPN3|PDCD4	GSE16879	Enriched in responders
HALLMARK_PROTEIN_SECRETION	0.572164948453608	0.650187441424555	0.0855356947987884	-0.18234239386629	-0.953197000735299	96	CAV2|LAMP2|ABCA1|PAM|ANP32E|CTSC|KIF1B|LMAN1|SNX2|PPT1|SSPN|BNIP3|RPS6KA3|STX7|VAMP4|GLA|VAMP7|M6PR|TMX1	GSE16879	Enriched in nonresponders
HALLMARK_NOTCH_SIGNALING	0.563604240282686	0.650187441424555	0.0667426134241917	0.245140449803895	0.929277727114812	32	PRKCA|ARRB1|PSEN2|TCF7L2|KAT2A|FZD5|DTX4|HES1|LFNG|HEYL	GSE16879	Enriched in responders
HALLMARK_APICAL_SURFACE	0.603040540540541	0.670045045045045	0.0613026075396207	0.219674099838208	0.904418714589814	44	HSPB1|SLC2A4|EPHB4|ADIPOR2|NCOA6|CD160|SLC34A3|ATP8B1|ADAM10|APP|TMEM8B|PCSK9|DCBLD2|AKAP7	GSE16879	Enriched in responders
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.761658031088083	0.827889164226177	0.0514264916187015	0.200452910333378	0.812471264342753	42	LEF1|HDAC11|PSEN2|AXIN2|KAT2A|JAG2|NKD1|FZD8|WNT6|NCOR2|MAML1|HDAC5|AXIN1	GSE16879	Enriched in responders
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.910628019323672	0.967963836477987	0.0587185879555941	-0.161721367228815	-0.740364626830011	49	SOD2|PRNP|PRDX4|IPCEF1|HHEX|GCLC|JUNB|GPX3|CAT|ERCC2|LSP1|GLRX|GCLM|CDKN2D|GPX4|SBNO2|ABCC1|FES|FTL|G6PD|ATOX1	GSE16879	Enriched in nonresponders
HALLMARK_PANCREAS_BETA_CELLS	0.929245283018868	0.967963836477987	0.0566484183613995	-0.155823043613381	-0.6750179389247	40	MAFB|AKT3|ELP4|LMO2|IAPP|SRPRB	GSE16879	Enriched in nonresponders
HALLMARK_DNA_REPAIR	0.988980716253444	0.991477272727273	0.0610363728309177	-0.123672892333053	-0.710894027302376	150	PDE4B|GTF2H5|BRF2|GTF2H1|HCLS1|POLB|TP53|RFC3|ELL|REV3L|SNAPC5|BCAM|CLP1|GTF2B|ADA|ERCC8|ERCC1|ELOA|TYMS|PCNA|RPA2|POLR2D|POLA2|GSDME|TAF13|SDCBP|POM121|NUDT21|ERCC2|POLA1|HPRT1|RNMT|POLR2K|RFC4|RFC2|GTF2H3|TMED2|XPC|CMPK2|RFC5|GPX4|SUPT4H1|SMAD5|NFX1|POLR2I|NME1|NELFCD|SEC61A1|AGO4|DGUOK	GSE16879	Enriched in nonresponders
HALLMARK_SPERMATOGENESIS	0.991477272727273	0.991477272727273	0.0623861492893626	-0.122378539601012	-0.684150175046367	135	IL13RA2|DMC1|GSTM3|JAM3|PACRG|CFTR|SHE|MLF1|BUB1|CAMK4|LDHC|SLC2A5|GFI1|PDHA2|PARP2|TLE4|RAD17|ACE|COIL|NCAPH	GSE16879	Enriched in nonresponders
